submission_date,reviewer_id,product_id,product_name,product_brand,site_category_lv1,site_category_lv2,review_title,overall_rating,recommend_to_a_friend,review_text,reviewer_birth_year,reviewer_gender,reviewer_state
2018-01-05 06:12:42,65254ef101da298231fd35cdb93e5df90f84fccc7cbefa5ce14aab92eef5cebe,132351101,Ralador de Queijos Elétrico Fresh Cheese Bivolt - Britânia,,Eletroportáteis,Cozinha Criativa,"Pessimo produto , queria devolver e pegar meu dinheiro de volta muito fraco",1,No,"Comprei porém é muito ruim fico 1 hora pra falar um pequeno pedacinho de queijo , mais fácil ralar na mão , quero devolver quero meu dinheiro de volta",1994.0,F,PR
2018-02-04 10:47:12,49c672e37290677243567939033561f460e3846c4f02035bd37f32f51e18933a,28717787,Película De Vidro Temperado Samsung Galaxy Note8 Tela 6.3,,Celulares e Smartphones,Acessórios para Celular,Não cobre a tela toda.,1,No,"A película é de vidro, de fato, mas não cobre as beiradas; fica apenas no meio.",1989.0,M,RJ
2018-01-17 18:27:04,33c28a160f5b51719075be704e987a8ab17cd1cab02a135eaaeb38c325b5ceb2,121020622,Livro - Encontro com a Filosofia 8,,Livros,Didáticos e Educação,Gostei muito do produto,5,Yes,"Livro ótimo, ilustrações coloridas e papel de primeira qualidade",1978.0,F,RS
2018-04-08 19:15:08,86658bc7a56371e1906b8d6fc1b2a2583553aaffc21bc7696d91ccc94c53bc2c,32905997,Mortal Kombat X Kollector'S Edition Coarse - PS4,,Games,Playstation 4,jogobom,3,Yes,eu queria saber se é dublado    pois  isso que eu quero    saber do jogo,1952.0,M,PR
2018-05-06 20:03:14,e0b076f4e1145d3163cbaf55c886daa8af4009ddf6fa7bf08953ed06a195dc5e,19978398,,,Miscellaneous,,Ótimo custo-benefício,5,Yes,"Vendi meu automóvel para comprar essa mochila, mas não me arrependo. Não preciso mais me preocupar com os pneus do carro, pois as rodinhas da mochila são mais modernas, sem necessidade de calibragem.",1971.0,M,RS
2018-03-13 10:35:19,f1bb999d374f5c149882ae6f90ac2716595b16430127a744321cebeca03d0503,125063021,"Monitor LED 19,5"" LG 20M37AA-B.AWZ",lg,Informática e Acessórios,Monitor,"Gostei ,me atende bem muito fácil a instalação.",4,Yes,"Gostei e recomendo ,chegou dentro do prazo como sempre .",1962.0,F,SP
2018-05-16 18:19:59,4bb2aded9a7d0df94abf53d32c9efc8ae377fb899602c95505cfd6bd744e8bfd,128011681,"Smartphone Samsung Galaxy J7 Metal Dual Chip Android 6.0 Tela 5.5"" 16GB 4G Câmera 13MP - Preto",samsung,Celulares e Smartphones,Smartphone,Atendendo todos os requisitos.,5,Yes,Ate agora tudo bem...memoria muito boa..pena que vem com uns app chatos.,1979.0,M,ES
2018-04-09 18:38:23,6c0f6abcd5a345b2cb6a0ae11970816a3c8dc30a777360c545eb67d594ff4a86,28774962,Espremedor de laranja Inox 500w 3545RPM,,"Agro, Indústria e Comércio",Indústria Alimentícia,Espremedor de laranja,4,Yes,Gostei muito! Rápido; pratico ; de muito boa qualidade.,1949.0,M,RJ
2018-05-22 17:09:15,0088df8832acccd8c266bd747c4287797235d61219ce550ddb48c006b94fa8e0,132257625,Liquidificador Mondial L-1000 RB 3L Turbo Premium Preto/Vermelho - 1000W,,Eletroportáteis,Liquidificador e Acessórios,Produto não entregue,1,No,,1964.0,F,MG
2018-03-18 17:52:52,133a0cfb8cd894ed34415afdee1d1325341bb35f7822e1fce56bcd3883dc8e38,132540181,Oneblade QP2530/20 com 4 Pentes - Philips,,Beleza e Perfumaria,Barbearia,Muito bom,5,Yes,Gostei muito do produto...recomendo. Bom para aparar e contornar,1987.0,M,SP
2018-03-18 17:48:21,c1366be8b967aa72b20e700f110fbf9f6c4ce75c5a6b02958f00fb41d66914bf,17434049,Cuba Pia Para Banheiro Retangular Côncava Branca,,Casa e Construção,,Ótimo Produto,4,Yes,A cuba é linda veio muito bem embalada sem defeito algum e chegou antes do prazo super recomendo!!!,1986.0,F,PR
2018-05-03 16:16:59,161808f713f021fbace3a22c381f18830a9cd7c36f901d43cbb46a192d59433a,5935838,Livro - Crime e Castigo,,Livros,Literatura Estrangeira,Bom custo benefício,3,Yes,"Capa frágil, mas vale a pena, pelo baixo custo. Recomendo",1978.0,F,MG
2018-01-17 07:38:28,ff8403b2ffab9f325c2f254868816287c03eff160c502c0759e5ad1a5ebdeffd,132399201,Game Pro Evolution Soccer 2018 - Xbox360,,Games,Xbox 360,Muito bom,5,Yes,Demorou um pouco pra chegar mas o jogo e excelente,2000.0,M,ES
2018-04-29 19:20:34,84542a1acf7492d5d12a54ea3f1e476184b66587813e10971ddeee3b3007fe24,24505338,Extensor De Alcance Wirelles 300mbps Universal Wifi Tl-wa850re Tp-link,,Informática e Acessórios,Equipamento de Rede / Wireless,Gostei muito,4,Yes,"Muito eficiente, realmente funciona. Gostei bastante",1988.0,M,SP
2018-02-25 07:05:03,a83dd6833ddc0c12a59e52692726c1c1583353ca123ca54395b67f5c93cce052,116208567,Jogo de Toalhas Banhão Bali 5 Peças 100% Algodão - Orb By Buddemeyer,orb,"Cama, Mesa e Banho",Jogo de Banho,EXCELENTE,5,Yes,"O produto foi muito melhor do que eu esperava. As toalhas sao grandes,fofas de excelente qualidade. E a entrega antes do prazo, espetacular.  Eu amei!!",1963.0,F,PE
2018-03-26 05:55:55,b2cc0168646b85a6e6c96297c0017914029f8e5c5d453943315faa0a548b76c9,115158158,Perfume Britney Spears Fantasy Midnight  Feminino Eau de Parfum 100ml,britney spears,Beleza e Perfumaria,Perfumaria,adoro este produto,5,Yes,"já uso este perfume diariamente, recomendo. é suave e se adapta a qualquer ambiente.",1971.0,F,SP
2018-05-07 18:15:29,59f5f3381563c14f653a7b1f4f5f9520a04359075305dd620246bf4023072786,26877957,Chave Fixa De Bater 138mm Em Aço 133 Gedore,,Casa e Construção,Ferramentas,Ótimo custo e benefício,4,Yes,"Produto deve ser feito de ouro maciço, pena que não vendem o jogo completo.",1963.0,M,SP
2018-01-15 06:48:12,720f30e85133d02023b17b4b74162d1dfff5cc7b8d15f0e5abfba7edcae2eed9,127005968,Pipoqueira Elétrica Britania Pop Time VM,britania,Eletroportáteis,Pipoqueira,Bom produto,5,Yes,"Recomendo sim. Estoura quase todos os grãos de milho (no começo do preparo alguns milhos saem, mas dá para botar para estourar depois).  O ideal é colocar a manteiga para derreter e jogar depois do preparo, porque realmente fica sem gosto. E não adianta jogar sal, porque não pega. Tem que derreter a manteiga, jogar depois que estiver pronto, para somente depois jogar sal. Fica uma delícia!",1990.0,F,RJ
2018-05-02 17:22:44,040a993e6f20582e51ffd7d81cf691a6ef15d1567c4c908df570729d3025ae5a,27191204,Massageador De Cabeça 12 Pontas Alivia O Stress Coçador,,Saúde,Massagem e Relaxamento,Comprei 10 unidades,5,Yes,Produto é ótimo comprei 10 unidades e dei de presentes a alguns amigos e parentes. Muito barato e muito útil ... Parabéns,1975.0,M,SC
2018-01-20 16:47:52,0b26d20c8b99ff71f82afb5cb874466c4aaed14e4c165ff0adb3b91116c02a02,19446391,Kit Pneu Pirelli 175/65R14 Formula Energy 82T 4 Unidades,,Automotivo,Pneus,entregua rapida e eficiente,4,Yes,"gostei muito da compra, produto como anunciado e a entrega foi rápida.",1974.0,M,MA
2018-05-16 18:54:59,d414d0ff142ce4d6acd5d7fac4370fde23d24124087ab17aa9c5ee195df1af89,132850816,Aspirador de Pó Britânia Dust Off 2 em 1 Vermelho - 1000W,,Eletroportáteis,Aspirador e Vassoura Elétrica,Satisfação  para  atender  as minhas necessidades,4,Yes,"Produto versátil com bom poder de aspiração.  Atende minhas necessidades . Prático , facil de limpar e armazenar",1966.0,F,SP
2018-02-19 20:30:46,7dfaa2c01e1ae6e803e546f8a2162ae11d60fc8387c9d4ef76325ed916848a03,28050540,DVD Box - The Walking Dead: 7ª Temporada Completa,,Filmes e Séries,Romance,Dvd The Walking Dead,4,Yes,"Ótimo produto, chegou antes do prazo, super recomendo !!!",1981.0,F,SP
2018-05-10 06:37:17,2c2079eca43d5863641708d5bd44efa9dd0c4506fe83d1b0c9315f1f8def8dcf,10628247,Relógio Champion Feminino Passion Ch24259h,,Relógios,Relógios,Muito Elegante!,4,Yes,"É um relógio com um bom tamanho, elegante e muito lindo! Gostei muito.",1986.0,F,BA
2018-04-19 08:00:19,96361a29af8a0c7d50c40f6d6a7fe1b2f6f4cbd600ae786d4a92a29b2efdfc31,14423465,Capa Para Iphone 5c De Plástico - Hello Kitty,,Celulares e Smartphones,Acessórios para Celular,capa iphone hello kitty,5,Yes,produto muito lindo da hello kitty a entrega da Mega Formiga como sempre excelente : ),1976.0,F,BA
2018-03-05 20:44:17,a0b12130b6c029132dc9037e96f2a97929c398dcf6b530a9b3cc397fda752cd8,31036325,Kit Console Xbox One S 500GB + Controle Adicional + Headset,,Games,Xbox One,Produto dentro do esperado,3,Yes,"Produto dentro do esperado, atendimento péssimo do Market place e americanas.",1988.0,M,MG
2018-04-25 08:06:53,fa31ee3346c613cbbd72bc85a21b0dc54ac3db8a948805490704a1d9318a13b7,116796362,Micro-ondas Consul CM020 20 Litros Cinza Espelhado,consul,Eletrodomésticos,Micro-ondas,Gostei muito!,3,Yes,Gostei do produto. Atende minhas necessidades. Recomendo.,1983.0,F,MG
2018-02-13 11:00:40,b349595a1a8eaf0b6a26445f8865395f9698d9c6ff4b9142e897c7aa7afb7bf9,125856540,"Processador All in One 1,2L + Liquidificador 1,5L + Espremedor de frutas 800W - Philco",philco,Eletroportáteis,Mixer e Processador de Alimentos,Terrível,1,No,Nunca me senti tão enganado na minha vida. É mais barulhento que que um trio elétrico. Não comprem.. Aviso não comprem... A pior compra que fiz na minha vida.,1983.0,M,PR
2018-01-25 07:07:28,12fa98272a2b8b7fbf354f94ef56e2d7e701ec2ba01e9c75bbb15b4239fcbab9,17708914,Ar Condicionado Split Hi-wall Gree Garden 9.000 Btus Frio 220v,,Ar-condicionado e Aquecedores,Ar-Condicionado Split,Recomendo,4,Yes,"Ar bom, Já tinha outro dessa marca ai já sabia que o produto era bom.",1990.0,F,RS
2018-03-12 07:08:32,16ca52aec02a2280f87286ccde1873bc5bda00945fe6ad2af8df0d4462700b2b,132569282,"Smartphone Motorola Moto X4 Dual Cam Android 7.0 Tela 5.2"" Octa-Core 32GB Wi-Fi 4G Câmera 12MP - Azul Topázio",,Celulares e Smartphones,Smartphone,Amei o produto!,5,Yes,"Excelente aparelho... Chegou em perfeito estado, ótimo desempenho e câmera maravilhosa.",1988.0,F,ES
2018-04-15 17:17:12,220af938a540a957da95a9cefb69bd1a57396f31c65ba6c303247d9afce51013,30482583,Cartucho de Tinta HP 74XL CB336WB Preto original 18ml,,Informática e Acessórios,Cartucho,Tamanho certo,4,Yes,"Gostei do produto, tamanho ideal. Boa qualidade. Original",1963.0,F,RS
2018-03-28 10:18:46,5f7e073cde12e27c8b6da092e03f1639b79746819b811692595cea26517e6d2a,12839452,Balança De Cozinha Bcinoxt Digital 5kg - Black  Decker,,Utilidades Domésticas,Utensílios e Acessórios Domésticos,Prático e confiável,3,Yes,"Conferi a pesagem quando chegou e deu certinho, depois disso já usei para fazer uma receita e deu tudo certo. É mais bonita do que parece também.",1942.0,F,RS
2018-01-24 08:25:22,a940dc91446abee19fd22a52354e6956ccdee4d964fdbed5c0233edde8d5aa2e,18701164,Fantasia Ladybug Curta,,Brinquedos,Fantasias,Boa qualidade,5,Yes,"Não conhecia a marca adorei a qualidade do produto, pode ter certeza que os próximos serão do mesmo fabricante!",1980.0,F,SP
2018-04-14 15:20:27,10eddd6725bb52cc6aa7d900f696751bff8cfdb12037882b4f3e741d349bc706,30024499,Bíblia King James Fiel 1611 - Ultrafina Preta,,Livros,Religião,Qualidade comprovada!,5,Yes,"O produto chegou antes do prazo (como isso é bom!) e além disso, ele em si, satisfez completamente minhas expectativas.   Recomendo muito!   Não vejo a hora de poder comprar mais desses.",2000.0,F,RS
2018-03-29 17:46:01,7aad7ddec99cbecd24c327d3778ec0759af5a0306a37fd81cb1cfd49b745005f,122807566,Ferro a Vapor Arno Ultragliss 41 FU41,arno,Eletroportáteis,Ferro de Passar,Amei esse produto,5,Yes,"O preço  foi super maravilhoso, produto excelente, sem dúvidas, foi uma ótima compra. Recomendo à todos, não irão se arrepender.",1970.0,F,SP
2018-01-12 08:50:09,a143e05d81458de5e53a330979dd984f40f06c8fd9ef227c7722cc95f57c95f8,9418610,"Panela Wok Paris 32cm 4,50 Lts - Tramontina",,Utilidades Domésticas,Panelas,panela wok,5,Yes,"excelente produto, muito bonito, e a entrega foi dentro do prazo.",1973.0,F,SP
2018-05-29 08:14:25,8f33d068a42c6afbb9df96307b6e94facac98e7183729237dd21a926782a8265,35725856,camiseta moto - Vida Equilibrada - Coelho Veloz,,Automotivo,Vestuário para Motociclistas,TOP!!!!!!,5,Yes,"VENDEDOR E PRODUTO ÓTIMOS!   estampa e tecido de qualidade, chegou no dia seguinte",1994.0,M,SP
2018-01-07 11:37:15,72b4f2558375ba345a3dd6f1135984e204f7f1427581e6dd3c5861ea4cef3820,17038286,"Fone Ouvido Mex Mix Style Headphone P/ Mp3, Celulares, Radio Preto",,Áudio,Fones de Ouvido,Muito bom,3,Yes,"Prático,leve e o som sai bem nítido...Recomendo e pretendo comprar outro !",1977.0,F,SP
2018-05-21 18:22:03,c994adf1fafd028f9a2e8f012de5a73e0cff5fc4d7e84dd6c4efdd7a2dd10994,26136909,Barbeador E Aparador De Barba Panasonic Er 389k Bivolt,,Beleza e Perfumaria,Barbearia,nao gostei,1,No,"cuidado ao compra este produto pois eu me arrependi,, ficou 12 h carregando quando fui usa-la nao durou 10 cegundo",1967.0,M,SP
2018-04-10 10:14:01,b46b16eba86bf36f481437e58684a738d12b09854fbad76904720cfe5f6047a1,10725929,Creme Para As Mãos Granado Terrapeutics Lavanda Com 50 Ml,,Saúde,,creme mãos granado,3,Yes,"ok, o creme é bom. queria que fosse com um pouco mais de perfume,Lavanda",1962.0,F,MG
2018-01-25 13:20:15,d3ad69cb5069d21429a9663289d61214d11e0566da78759a5290242bbc4abd33,24779867,Purificador De Água Electrolux Pe11x Prata Com Painel Touch,,Eletroportáteis,Bebedouro e Purificador de Água,Ótimo purificador,4,Yes,"Ótimo produto, fácil instalação. Chegou antes do previsto.",1953.0,F,SC
2018-03-30 17:52:59,1dfb3dd242b91d0b6446a53162704d5f4c6283876504b06fe3d685f43053c842,28294721,Estante De Aço Multi-uso 25cm 5 Prateleiras Supreme,,Móveis,Móveis para Comércio,NÃO RECEBI O PRODUTO,1,No,NÃO RECEBI O PRODUTO. GENTILEZA VERIFICAR.NÃO RECEBI O PRODUTO. GENTILEZA VERIFICAR.NÃO RECEBI O PRODUTO. GENTILEZA VERIFICAR.NÃO RECEBI O PRODUTO. GENTILEZA VERIFICAR.,1980.0,M,ES
2018-01-08 14:38:43,7538f08a6d5de19b8a1a98c7052892a242c9ae01313e325d8e7b730deadae419,19044590,Fita Led Gesso C/ Controle E Fonte 3528 Rgb - 5 Metros,,Decoração,Luminária,Não recebi o produto,1,No,Gostaria de saber se ainda está disponível a entregar,1983.0,M,RJ
2018-01-17 21:06:30,d440077ac0538f9d8cd008252316fbe4d0b77b71f6deca651abc91fbd1b55c8d,132380720,"Smart TV LED 55"" Samsung 55MU6100 UHD 4K HDR Premium com Conversor Digital 3 HDMI 2 USB 120Hz",,TV e Home Theater,TV,"Gostei do produto, mas com ressalvas.",3,Yes,"1) Como encontro a tecla para retirar o ""Close Caption""? 2) Som baixo para as proporções da TV. 3) Menu difícilde ser utilizado.",1962.0,F,MG
2018-01-06 07:34:18,42df37520e429d8fd3af4d265f124600d0efb0f206c972cba77c09937029f5e0,14054930,Eau De Thermale Cleanance Expert Avène - Tratamento Facial,,Beleza e Perfumaria,Dermocosméticos,Muito bom e chegou rápido,4,Yes,"Já conhecia o produto, mas fiquei encantada com a eficiência na entrega.",2010.0,F,MG
2018-02-25 17:03:36,7237a02777f48a77c37c8dd6c49bfea85a136e012e55e91a0163284aa7012a31,110389475,Churrasqueira Elétrica Mondial Weekend II CH-02 1800W Preta,mondial,Eletroportáteis,Churrasqueira e Utensílios,Eficiente,4,Yes,"Gostei muito desta churrasqueira. Achei eficiente e confiável.  Porém me incomodou em dois pontos. Um parafuso que deve ser fixado para uso e removido para limpeza, que é de difícil manuseio. A montagem também não é nada fácil e não achei que o manual fosse tão explicativo quanto necessário.  Ponto negativo também por não ter etiqueta de consumo elétrico do Inmetro o que nos deixa no escuro ao comprar.  Em resumo. O produto em si é bom, porém tem pontos que poderiam ser melhorados .",1991.0,M,MG
2018-01-06 15:32:46,db3af971017825c72453971375c86fa42f847b5b1138f1c23c2408eafdd01a80,132578841,Blu-Ray 3D - Homem-Aranha: De Volta Ao Lar (2D+3D),,Filmes e Séries,Documentário,otimo produto,5,Yes,"filme muito bom e divertido,otimo para assistir com a familia",1977.0,M,SP
2018-05-28 23:23:18,a0a3d5f5cf11970d102cabbced71c0834c58f831b86d5bf48b2eb37215b9fcbd,8473505,Fone De Ouvido Sem Fio Headphone Wireless Torre,,Áudio,Fones de Ouvido,,1,No,,1991.0,F,AC
2018-02-16 07:40:41,d4861a57b053727234c6d7b1949c69d3124516037bb841be1c3c5170c30a0ce9,131157729,"Smartphone LG K10 Novo Dual Chip Android 7.0 Tela 5,3"" 32GB 4G 13MP - Preto",lg,Celulares e Smartphones,Smartphone,muito boa,4,Yes,"recomendo o vendedor, pois o produto chegou bem antes da data marcada.",1967.0,M,RN
2018-04-21 18:36:45,db140d4f593d73cd02cc8a9d4c6dd4a1ce7f6a76709b9c7cd9eba7f8bd0a7ccc,25058509,Relógio Technos Dourado Feminino Elegance Dress Js15bm/4d,,Relógios,Relógios,"Gostei muito, foi o prometido!!",5,Yes,"Adorei o produto, entrega rápida ainda veio com um mimo, muito bem embalado!! Muito satisfeita com a compra. Recomendo!!",1970.0,F,BA
2018-01-31 09:29:30,7f90dfbac3173e8cc52c6f032dcdf4e0e06601d1ac5ec7f2e9a4bef10d636806,27712476,Carro Armazém P/ Cargas Capacidade De 300 Kg Ccv0300 - Vonder,,"Agro, Indústria e Comércio",Movimentação de Carga,gostaria inclusive de trocar,1,No,"A menos q  carregador seja anão, não é possível ele transportar a carga uma carga de 300 kg como na descrição",1983.0,F,SP
2018-03-25 22:22:39,500371abce8bd8d4d4aff33c5d2507d2d578a51ca56613a0fcd911afd37af176,121824196,Mixer Cadence Fast Blend Colors 2 Velocidades Vermelho - 170W,cadence,Eletroportáteis,Mixer e Processador de Alimentos,Mixer,4,Yes,"Muito lindo,amei a cor e muito facil o manuseio!Super indico o produto,estou satisfeita!",1963.0,F,PR
2018-05-15 07:51:29,3a5718022a7e8354e88cff866fa6f2fc4f78f18bf0b3771a3da7121299e7199f,17499319,"Cortina Blackout 2,80 X 2,50 Colecao Nova - Admirare",,"Cama, Mesa e Banho",Cortina,PRODUTO DIVERGENTE DO QUE CONSTA NA PROPAGANDA,1,No,"Bom dia à todos, efetuei a compra desta cortina na cor Avelã no dia 08/05/2018, recebi o produto no dia 14/05/2018, 4 dias antes da data prevista que séria até 18/05/2018, ao abrir o produto a grande surpresa a cor do produto não tem nada haver com o produto que comprei, ao invés de 1 única cor que séria avelã o produto é todo listrado com várias cores, como o material é PVC o produto ficou parecendo uma lona, simplesmente horrível, como resido em apto foi a portaria que recebeu, ou seja, não era mais possível fazer a recusa do recebimento do produto, ontem mesmo (14/05/2018) fiz o cancelamento do produto e estou aguardando o prazo de 48 horas para retorno das americanas com as orientações de como prosseguir com a devolução, vir que teve gente que gostou provavelmente deve ter alguma cor que realmente é o que oferecem mais não foi o meu caso, me sentir completamente enganado pois paguei mais de R$ 100,00 por 1 produto simplesmente horrível e espero que estornem o meu valor o mais rápido possível, pois preciso comprar outra cortina URGENTE.",1995.0,M,SP
2018-05-22 06:29:30,a80a28b611cfb66e2c8cbd668df3f915d5c2ed2321cf5caf6a22119e5954755c,22521554,Tênis Converse All Star Ct As Core Hi Ct00040004,,Moda,Masculino,"O produto é lindo, mas o tamanho não corresponde",3,Yes,"O tênis é lindo, como as pessoas que gostam de all star já sabem. Apenas o número não bate com a numeração de outros all star que tenho, esse é muito maior. Tirando esse fato, que nos faz ter de pedir a troca, o restante foi muito bom, entrega rápida, como sp a Americanas.com faz.",1970.0,F,SP
2018-01-27 14:40:51,e6442f46aceb4ca1bf73de0a2349957876492b4fdecd8cce1d6a0f2a2539b6c2,28641830,Teclado USB Gamer Semi Mecanico Iluminado Bk-152c,,Informática e Acessórios,Teclado,Gostei do teclado,3,Yes,"é um bom teclado para quem quer sair do teclado normal, as teclas respondem rápido, a iluminação ajuda bastante a noite, notei que algumas teclas não são iluminadas bem que todas poderiam ser iluminadas.  não tem variação de cor, apenas um botão de ligar e desligar os leds, mais levando em conta o preço acredito que seja uma boa aquisição do tipo custo/beneficio, pois ele cumpre a sua tarefa direitinho.  em resumo gostei do teclado.",1978.0,F,AM
2018-05-14 14:00:33,6a74d5d1a18ed45a3b1f7f9e54a546799192c17b4c041e4dc5ed611d2f770c5f,17992850,Computador Intel Core I5 3.10ghz 8gb Ddr3 Hd 1tera Premium,,Informática,Computadores e All in One,nem foi entregue,1,No,como vou dizer alguma coisa se nem chegou.................................................................................................................,1974.0,M,CE
2018-02-14 18:26:07,4a7614f8cc835092921659724f043cfa867b234565726119e37de951e4b5a389,132381781,"Smart TV LED 40"" Samsung 40MU6100 UHD 4K HDR Premium com Conversor Digital 3 HDMI 2 USB 120Hz",,TV e Home Theater,TV,Ótimo Produto,5,Yes,"Chegou antes do prazo informado na compra, atendeu as minhas expectativas. Controle muito simples e fácil, imagem muito boa, quem quer uma TV de 40 de qualidade, pode comprar que ta garantido!!",1988.0,M,ES
2018-04-23 06:33:13,e8c00ddf09d8daf35594cfedf555e8674810e91b7140c60ab46cad34cedd35b7,127169073,Livro - A Caminho do Altar,,Livros,Literatura Estrangeira,Recomendo!!!,5,Yes,,1985.0,F,PR
2018-05-20 18:53:18,e0b58cae88f0e11feb01d33f85060d72d3f05bfa78ca10711df6949b20a074f5,31548706,Kit Telescopio Microscopio Infantil +Tripe VIVTELMIC 20,,Esporte e Lazer,Binóculos e Telescópio,Péssimo produto,1,No,"Como uma empresa do porte das americanas, expõe para a venda um produto de tão baixo nível? Será que algum gerente, ou funcionário, não tem capacidade de testar antes de vender?  Não comprem este produto. Não tem serventia para nada.",1959.0,M,RS
2018-02-28 09:45:47,7bf134abc95940177b1b0a7bdab9e69413a6071e46aad2a81398ec3a75721df2,132480704,"Smartphone Asus Zenfone 3 Zoom Dual Chip Android 6.0 Tela 5.5"" Snapdragon 128GB 4G Wi-Fi Câmera 13MP - Preto",,Celulares e Smartphones,Smartphone,Zenfone 3 zoom,5,Yes,Excelente produto só tenho elogios pois tive vários smartfones antes e todos deram problemas estou 2 meses com o zoom e está ótimo.,1978.0,M,SC
2018-05-30 05:36:07,68ef3bba3565ac0361f4c40939f7368afff54d81df2c0d4414e8f7860704a4aa,31030248,Cadeirinha Para Bicicleta Dianteira Kalf Baby Bike Rosa,,Esporte e Lazer,Equipamentos e Peças para Bicicletas,NÃO RECEBI O PRODUTO,1,No,FICO MUITO FELIZ EM SABER QUE VOCÊS TEM UMA COMUNICAÇÃO EXCELENTE ENTRE VOCÊS DOS DEPARTAMENTOS. 3 RECLAMAÇÕES NO SITE RECLAME AQUI E 2 NO PROCON. EXCELENTE O SERVIÇO DE VOCÊS DE COMUNICAÇÃO??????????????????????,1986.0,M,SP
2018-01-04 15:28:29,d6653de172069240b3acf4d21d45b95191820ed376aaa255d2ec62b26d66fbc3,17708778,Ar Condicionado Split Hi-wall Gree Garden 12.000 Btus Frio 220v,,Ar-condicionado e Aquecedores,Ar-Condicionado Split,Otimo,5,Yes,O produto adquirido é de excelente qualidade. atende a minha necessidade,1976.0,M,BA
2018-05-15 08:59:27,6d3b4658cf8740f149707ddfed37b26ab0fdabd4c470a0014aa7a4467b8a3428,7294679,Umidificador e Ionizador Ultra-sônico - 3 Litros Bivolt - G-Life,g-life,Saúde,,Não tem função ionizador.,3,Yes,"Não deveria estar escrito ionizador no título pois não tem essa função. Pelo que percebi  o ultrassonico que custa 0,90 mais caro é que tem essa função. Se soubesse disso, teria comprado o outro. Que pena ter essa confusão na especificação do site. Fica a desejar e deveriam mudar isso para não enganar o cliente.",1973.0,F,MG
2018-02-10 06:19:03,3bb7b606ff2967262b13b30c1c2d8a72dc3eed4996d1373eff8f61cb0de7d86d,116796362,Micro-ondas Consul CM020 20 Litros Cinza Espelhado,consul,Eletrodomésticos,Micro-ondas,Entrega rápida e ótimo produto.,4,Yes,Entrega rápida e ótimo produto.  Perfeito para uso doméstico.,1981.0,F,SP
2018-01-03 18:46:18,1db2c58fa01317912457d0e02631539d8bfa376b056749408b7fec672a80398e,128287629,Relógio Feminino Mondaine Analógico Fashion 46104l0menp1k1 + Bolsa,mondaine,Relógios,Relógios de Pulso,Muito bom,5,Yes,"Veio antes do prazo de entregar, chegou como pedi..tudo certo",1976.0,F,BA
2018-02-27 08:16:33,18ee7508640546fc44ee50ccfd9aa3355f2e777e90bcadd1f7bca1e852ac2475,23528773,"Kit Aerografia Com Mini Compressor Comp3 Bivolt + Aerógrafo Dupla Ação Bc62 0,3mm + Mangueira",,Ferramentas e Jardim,,Parou de funcionar,1,No,Comprei o produto a entrega foi rápida mas após usar pela terceira vez não funciona mais.,1973.0,M,SP
2018-03-21 10:25:47,cfa2c0bac1591675d19f627cbf0dd5a10dc7e01f0239892e0d06bea283fbc58c,110389475,Churrasqueira Elétrica Mondial Weekend II CH-02 1800W Preta,mondial,Eletroportáteis,Churrasqueira e Utensílios,Produto ótimo,4,Yes,"Gostei da churrasqueira, assa rápido e é muito fácil de montar.",1965.0,M,SP
2018-05-18 09:55:22,50a77e69f92135e226267d4e2c48fcb06aa88d6e0077f01194ae3de04bb1037e,34609076,Coberdrom King Malha Penteada Dupla Face - Floral Marrom,,"Cama, Mesa e Banho",Edredom,Muito fofo,3,Yes,Então como não tinha essa estampa troquei por outra não é tão linda como essa mas a qualidade é boa o suporte de atendimento é muito bom e entrega super rápida como o produto abaixou de preço ficou super justo. Gosto muito dos produtos de Ibitinga por isso recomendo sem medo.,1977.0,F,SP
2018-01-25 12:52:05,4c1fddbf052431bc0998e61e5cc0b5d57d4e916c5bbbfac050d98b5cb9365702,19692312,Motorola Moto G4 Xt1621 16gb Preto Full Hd 6.0.1 Marshmallow,,Celulares e Smartphones,Smartphone,regular,2,No,não gostei  não foi o esperado e o produto já foi devolvido para a loja,1969.0,M,AL
2018-03-02 14:02:30,9ab73396fd3a0bb08668ec212042a015517dc222162dab496f007f853d2aef33,24209864,Purificador De Água Electrolux Branco Pe11b Bivolt Com Painel Touch,,Eletroportáteis,Bebedouro e Purificador de Água,Amei super prático...,5,Yes,Como sempre a Américas de parabéns chegou antes do prazo...,1984.0,F,SP
2018-04-02 06:19:29,0148d1796e01485027cb663a578fc6eb914d4a4eac927cfabafc99b74ee004fe,26554673,"Persiana Rolo Tecido Blackout (1,20Larg. x 1,50Alt.) Branco - Vogaflex",,Decoração,Persiana,Otimo custo beneficio,5,Yes,"facil instalação, produto de qualidade e cumpre o que promete",1977.0,M,SP
2018-04-12 06:37:38,4b6ca09bd71ee29dbe973c1769855e90dfe590156d41bfffd868807ffcde8615,13049696,Varal Sanfonado Em Alumínio 100 Cm,,Utilidades Domésticas,Utensílios e Acessórios Domésticos,Ótimo custo benefício,4,Yes,"A entrega foi rápida é super fácil de instalar e tem me ajudado muito nos dias chuvosos.  As barras são frágeis, tem que ter cuidado ao manusear senão pode quebrar. No geral estou muito satisfeita, o produto em alumínio não enferruja. Amei ♥",1986.0,F,MG
